timestamp,reg_40001_hex,reg_40002_hex,reg_40003_hex
2026-06-30 09:43:41,A254,4030,01C7
2026-06-30 09:43:42,1A7C,401A,01C9
2026-06-30 09:43:43,0CEF,4021,01CC
2026-06-30 09:43:44,2CF1,403D,01C8
2026-06-30 09:43:45,B340,4034,01C9
2026-06-30 09:43:46,827F,4037,01C6
2026-06-30 09:43:47,4A70,400F,01C7
2026-06-30 09:43:48,828C,402C,01C4
2026-06-30 09:43:49,0B43,4021,01C9
2026-06-30 09:43:50,DF51,4033,01CA
2026-06-30 09:43:51,C1F0,4024,01C9
2026-06-30 09:43:52,70D4,3FFB,01C8
2026-06-30 09:43:53,23E8,402B,01CA
2026-06-30 09:43:54,4DEB,403A,01CB
2026-06-30 09:43:55,B5B3,402E,01C6
2026-06-30 09:43:56,18DC,404C,01C8
2026-06-30 09:43:57,D59E,4050,01C9
2026-06-30 09:43:58,184A,4036,01C9
2026-06-30 09:43:59,2238,4055,01CB
2026-06-30 09:44:00,11C1,402F,01C9
2026-06-30 09:44:01,EB28,403C,01C7
2026-06-30 09:44:02,AA84,401E,01C8
2026-06-30 09:44:03,5F6A,4038,01CA
2026-06-30 09:44:04,8EFF,403B,01C8
2026-06-30 09:44:05,2B61,401D,01C9
2026-06-30 09:44:06,4BE2,4035,01C7
2026-06-30 09:44:07,9B12,3FF1,01C8
2026-06-30 09:44:08,76D2,402C,01CD
2026-06-30 09:44:09,3A29,4025,01CA
2026-06-30 09:44:10,9649,4049,01C8
2026-06-30 09:44:11,DB2F,4026,01CF
2026-06-30 09:44:12,63DC,4046,01CD
2026-06-30 09:44:13,961C,4023,01CA
2026-06-30 09:44:14,6BAB,4038,01CA
2026-06-30 09:44:15,63A1,4020,01C8
2026-06-30 09:44:16,15C7,404A,01CD
2026-06-30 09:44:17,C791,4048,01C9
2026-06-30 09:44:18,D8FE,4023,01C9
2026-06-30 09:44:19,7539,4033,01CA
2026-06-30 09:44:20,4025,4042,01C8
2026-06-30 09:44:21,F6EE,4035,01C5
2026-06-30 09:44:22,B2CF,4032,01D0
2026-06-30 09:44:23,EFBE,403D,01CC
2026-06-30 09:44:24,97C6,4032,01C8
2026-06-30 09:44:25,BF29,4049,01C8
2026-06-30 09:44:26,EF1C,4033,01CA
2026-06-30 09:44:27,BB48,4033,01CC
2026-06-30 09:44:28,9101,4063,01CA
2026-06-30 09:44:29,44E6,4016,01C7
2026-06-30 09:44:30,84FE,4026,01CB
2026-06-30 09:44:31,B485,4031,01CC
2026-06-30 09:44:32,7FDD,4047,01CC
2026-06-30 09:44:33,AF31,4031,01CD
2026-06-30 09:44:34,2FA6,4052,01CF
2026-06-30 09:44:35,298B,4057,01CB
2026-06-30 09:44:36,DEBF,4042,01CA
2026-06-30 09:44:37,C721,404E,01CD
2026-06-30 09:44:38,712C,4027,01CA
2026-06-30 09:44:39,C2DA,4031,01CE
2026-06-30 09:44:40,FCB2,4045,01CA
2026-06-30 09:44:41,246B,4028,01CA
2026-06-30 09:44:42,B109,403B,01CB
2026-06-30 09:44:43,0502,4052,01CE
2026-06-30 09:44:44,7687,4035,01CD
2026-06-30 09:44:45,351C,403C,01CC
2026-06-30 09:44:46,95D9,4057,01CE
2026-06-30 09:44:47,3484,404C,01CB
2026-06-30 09:44:48,BB51,405E,01CC
2026-06-30 09:44:49,BE03,4062,01CE
2026-06-30 09:44:50,EDAA,4030,01CC
2026-06-30 09:44:51,2D40,4065,01CB
2026-06-30 09:44:52,F96B,4041,01CF
2026-06-30 09:44:53,87DD,4035,01CC
2026-06-30 09:44:54,B8F3,4056,01CB
2026-06-30 09:44:55,2C21,402A,01D0
2026-06-30 09:44:56,846F,404A,01D0
2026-06-30 09:44:57,2F91,4058,01CD
2026-06-30 09:44:58,77D9,4034,01CC
2026-06-30 09:44:59,406A,4035,01CB
2026-06-30 09:45:00,752B,405B,01D0
2026-06-30 09:45:01,C786,4034,01CD
2026-06-30 09:45:02,7843,4029,01C8
2026-06-30 09:45:03,3457,404B,01D0
2026-06-30 09:45:04,D7AB,403E,01CD
2026-06-30 09:45:05,A867,,01CA
2026-06-30 09:45:06,0AF0,401F,01CB
2026-06-30 09:45:07,17A6,402D,01D3
2026-06-30 09:45:08,3472,402D,01D0
2026-06-30 09:45:09,54FA,4032,01CD
2026-06-30 09:45:10,D170,4060,01CB
2026-06-30 09:45:11,14B1,4046,01CF
2026-06-30 09:45:12,C975,4037,01CD
2026-06-30 09:45:13,E92F,404E,01D6
2026-06-30 09:45:14,654F,4066,01CE
2026-06-30 09:45:15,EA1E,4030,01CE
2026-06-30 09:45:16,35CF,4030,01D4
2026-06-30 09:45:17,F73D,402F,01CB
2026-06-30 09:45:18,999D,4025,01D2
2026-06-30 09:45:19,1C85,4054,01D0
2026-06-30 09:45:20,646A,404D,01D3
2026-06-30 09:45:21,3761,403E,01CE
2026-06-30 09:45:22,5E35,4032,01D3
2026-06-30 09:45:23,5480,4038,01CE
2026-06-30 09:45:24,6DDF,4050,01CE
2026-06-30 09:45:25,249A,4045,01CD
2026-06-30 09:45:26,2206,403D,01CD
2026-06-30 09:45:27,DD29,402E,01CE
2026-06-30 09:45:28,6FAE,4053,01D1
2026-06-30 09:45:29,C90B,4036,01CE
2026-06-30 09:45:30,BCAF,4043,01CE
2026-06-30 09:45:31,9471,4038,01CE
2026-06-30 09:45:32,AE4F,405A,01CF
2026-06-30 09:45:33,5F73,406A,01CA
2026-06-30 09:45:34,5AE7,4036,01CF
2026-06-30 09:45:35,9F26,405A,01CC
2026-06-30 09:45:36,C5B6,4042,01CE
2026-06-30 09:45:37,A2E4,4047,01D0
2026-06-30 09:45:38,6380,403D,01D0
2026-06-30 09:45:39,2C27,4014,01CF
2026-06-30 09:45:40,CC79,403E,01D2
2026-06-30 09:45:41,4EF2,4048,01CE
2026-06-30 09:45:42,E0B7,403A,01D1
2026-06-30 09:45:43,8E5D,4051,01D0
2026-06-30 09:45:44,C344,4047,01D0
2026-06-30 09:45:45,81AF,401F,01D2
2026-06-30 09:45:46,F368,4058,01D1
2026-06-30 09:45:47,3325,4043,01CE
2026-06-30 09:45:48,26F2,405C,01D2
2026-06-30 09:45:49,D5E2,4032,01D2
2026-06-30 09:45:50,A9A7,4049,01D1
2026-06-30 09:45:51,A42C,4026,01D0
2026-06-30 09:45:52,995D,4035,01D0
2026-06-30 09:45:53,A565,404A,01D0
2026-06-30 09:45:54,38D4,404E,01D4
2026-06-30 09:45:55,34B4,406A,01D3
2026-06-30 09:45:56,F230,404A,01D1
2026-06-30 09:45:57,EB42,4055,01D4
2026-06-30 09:45:58,3177,405A,01D6
2026-06-30 09:45:59,671B,4049,01D2
2026-06-30 09:46:00,B34E,405B,01D6
2026-06-30 09:46:01,60B6,404F,01D1
2026-06-30 09:46:02,CC68,4024,01D3
2026-06-30 09:46:03,370E,402F,01D2
2026-06-30 09:46:04,AAF6,4062,01D1
2026-06-30 09:46:05,7B67,4042,01D4
2026-06-30 09:46:06,AD60,402F,01D0
2026-06-30 09:46:07,1953,404A,01D0
2026-06-30 09:46:08,CC60,4050,01D4
2026-06-30 09:46:09,8245,4065,01D4
2026-06-30 09:46:10,884C,4063,01D4
2026-06-30 09:46:11,28A2,4057,01D1
2026-06-30 09:46:12,4E4A,404A,01D8
2026-06-30 09:46:13,C496,4060,01D2
2026-06-30 09:46:14,A40E,4049,01D4
2026-06-30 09:46:15,0EDB,4065,01D2
2026-06-30 09:46:16,81F1,4038,01D3
2026-06-30 09:46:17,905D,404F,01D2
2026-06-30 09:46:18,A591,404C,01CC
2026-06-30 09:46:19,9685,4057,01D1
2026-06-30 09:46:20,CA8A,4044,01D2
2026-06-30 09:46:21,8E5A,4038,01D2
2026-06-30 09:46:22,9839,4045,01D0
2026-06-30 09:46:23,F33F,404D,01D5
2026-06-30 09:46:24,176E,405B,01D4
2026-06-30 09:46:25,10B3,404D,01D2
2026-06-30 09:46:26,B977,4052,01D7
2026-06-30 09:46:27,6FE7,401E,01D8
2026-06-30 09:46:28,396C,4040,01D7
2026-06-30 09:46:29,29D9,4042,01D5
2026-06-30 09:46:30,C8D0,4030,01D2
2026-06-30 09:46:31,F684,4049,01D6
2026-06-30 09:46:32,5FA2,405F,01D3
2026-06-30 09:46:33,81C5,4055,01DD
2026-06-30 09:46:34,4C7C,4054,01D6
2026-06-30 09:46:35,FDAE,404C,01D8
2026-06-30 09:46:36,D08C,4044,01D4
2026-06-30 09:46:37,C9D5,402D,01DA
2026-06-30 09:46:38,70BB,4053,01D8
2026-06-30 09:46:39,3463,4067,01D1
2026-06-30 09:46:40,3CC9,404A,01D8
2026-06-30 09:46:41,4E2D,4056,01D1
2026-06-30 09:46:42,8C87,4047,01D6
2026-06-30 09:46:43,158E,4032,01D6
2026-06-30 09:46:44,80DC,4045,01D4
2026-06-30 09:46:45,348F,4036,01D6
2026-06-30 09:46:46,E05B,4066,01D5
2026-06-30 09:46:47,9967,4064,01D3
2026-06-30 09:46:48,844F,4058,01D6
2026-06-30 09:46:49,E9FB,4067,01D4
2026-06-30 09:46:50,A360,4056,01D9
2026-06-30 09:46:51,BC41,405F,01D9
2026-06-30 09:46:52,DA97,406A,01D5
2026-06-30 09:46:53,7959,4059,01D5
2026-06-30 09:46:54,6442,4056,01D5
2026-06-30 09:46:55,2A49,406A,01D5
2026-06-30 09:46:56,FC35,4050,01D5
2026-06-30 09:46:57,4D55,4058,01DA
2026-06-30 09:46:58,E4C2,4050,01D4
2026-06-30 09:46:59,2C64,4048,01D9
2026-06-30 09:47:00,2593,406F,01D7
2026-06-30 09:47:01,C7FD,406D,01DA
2026-06-30 09:47:02,45D5,405A,01D8
2026-06-30 09:47:03,E1B1,4063,01DA
2026-06-30 09:47:04,05A2,4035,01D9
2026-06-30 09:47:05,A631,4034,01D5
2026-06-30 09:47:06,C3CA,404B,01D9
2026-06-30 09:47:07,8876,4074,01DC
2026-06-30 09:47:08,9A88,4050,01D9
2026-06-30 09:47:09,3C84,404F,01DA
2026-06-30 09:47:10,ACF8,407D,01D9
2026-06-30 09:47:11,3C8B,4061,01D5
2026-06-30 09:47:12,956E,4059,01DA
2026-06-30 09:47:13,9056,4055,01DC
2026-06-30 09:47:14,53A3,405D,01D9
2026-06-30 09:47:15,6D2E,4060,01DB
2026-06-30 09:47:16,D448,4045,01DA
2026-06-30 09:47:17,6650,404C,01D4
2026-06-30 09:47:18,2595,4067,01D7
2026-06-30 09:47:19,E275,407C,01D9
2026-06-30 09:47:20,12E9,405F,01DA
2026-06-30 09:47:21,EDEE,4052,01DB
2026-06-30 09:47:22,9815,4085,01DB
2026-06-30 09:47:23,A70E,405B,01DA
2026-06-30 09:47:24,4608,406B,01DA
2026-06-30 09:47:25,6427,405F,01DB
2026-06-30 09:47:26,AD53,4060,01DB
2026-06-30 09:47:27,47D0,4035,01D8
2026-06-30 09:47:28,6A88,406C,01DB
2026-06-30 09:47:29,96A6,4074,01DA
2026-06-30 09:47:30,ACCE,4051,01D8
2026-06-30 09:47:31,426B,4081,01DD
2026-06-30 09:47:32,9101,4061,01DB
2026-06-30 09:47:33,95FA,4051,01DB
2026-06-30 09:47:34,266F,404E,01DC
2026-06-30 09:47:35,105A,407C,01DA
2026-06-30 09:47:36,3379,4073,01E1
2026-06-30 09:47:37,47C5,407F,01D8
2026-06-30 09:47:38,C384,4074,01DB
2026-06-30 09:47:39,D375,4059,01DF
2026-06-30 09:47:40,0AFA,4082,01DE
2026-06-30 09:47:41,FF7B,4086,01D9
2026-06-30 09:47:42,A4CB,404C,01DD
2026-06-30 09:47:43,7CDB,406E,01DA
2026-06-30 09:47:44,E8B0,4060,01DA
2026-06-30 09:47:45,E8F3,407A,01DC
2026-06-30 09:47:46,8B4B,405A,01D8
2026-06-30 09:47:47,A94F,4086,01DA
2026-06-30 09:47:48,9AE5,406D,01E1
2026-06-30 09:47:49,611B,404E,01E1
2026-06-30 09:47:50,7E06,4043,01E4
2026-06-30 09:47:51,050C,406B,01DE
2026-06-30 09:47:52,7B81,4058,01DA
2026-06-30 09:47:53,FE81,4046,01DC
2026-06-30 09:47:54,F76C,4079,01DC
2026-06-30 09:47:55,0B73,405A,01DB
2026-06-30 09:47:56,60E2,4076,01DB
2026-06-30 09:47:57,A6DB,406F,01DB
2026-06-30 09:47:58,EED7,408C,01E2
2026-06-30 09:47:59,8C8C,4073,01E2
2026-06-30 09:48:00,7C6E,4085,01E3
2026-06-30 09:48:01,89AB,4082,01E3
2026-06-30 09:48:02,2B9F,4050,01E1
2026-06-30 09:48:03,E79C,4064,01E2
2026-06-30 09:48:04,1E1B,4081,01DD
2026-06-30 09:48:05,7C01,406F,01DE
2026-06-30 09:48:06,D995,406D,01E3
2026-06-30 09:48:07,6655,4063,01DE
2026-06-30 09:48:08,AF85,4053,01E1
2026-06-30 09:48:09,0884,405F,01DB
2026-06-30 09:48:10,8014,4050,01DC
2026-06-30 09:48:11,B153,4076,01E2
2026-06-30 09:48:12,8CE3,4080,01E4
2026-06-30 09:48:13,3A08,4068,01DF
2026-06-30 09:48:14,426B,4063,01E3
2026-06-30 09:48:15,2076,407B,01E6
2026-06-30 09:48:16,A02A,405D,01DE
2026-06-30 09:48:17,EDA9,4060,01E4
2026-06-30 09:48:18,418F,4054,01DF
2026-06-30 09:48:19,80D6,405F,01E0
2026-06-30 09:48:20,28D6,4082,01E4
2026-06-30 09:48:21,9893,4067,01E3
2026-06-30 09:48:22,B9D0,4055,01E0
2026-06-30 09:48:23,422D,4064,01E1
2026-06-30 09:48:24,9C59,4087,01E5
2026-06-30 09:48:25,2BBD,4081,01E2
2026-06-30 09:48:26,0485,4070,01DD
2026-06-30 09:48:27,7E57,4081,01E3
2026-06-30 09:48:28,9672,4064,01E4
2026-06-30 09:48:29,8F3B,4067,01E2
2026-06-30 09:48:30,D35B,407F,01E0
2026-06-30 09:48:31,9F07,405E,01E2
2026-06-30 09:48:32,E816,4073,01E3
2026-06-30 09:48:33,D1F8,4063,01E1
2026-06-30 09:48:34,6244,406B,01E5
2026-06-30 09:48:35,A23C,406A,01DF
2026-06-30 09:48:36,2C20,4091,01E2
2026-06-30 09:48:37,6229,4081,01E2
2026-06-30 09:48:38,7000,4085,01E5
2026-06-30 09:48:39,6009,406C,01E3
2026-06-30 09:48:40,2B7B,4087,01E5
2026-06-30 09:48:41,B365,4062,01E6
2026-06-30 09:48:42,3059,4081,01E8
2026-06-30 09:48:43,3670,4058,01E4
2026-06-30 09:48:44,4788,4064,01E6
2026-06-30 09:48:45,B0BC,4081,01E7
2026-06-30 09:48:46,C25E,4079,01E3
2026-06-30 09:48:47,EF54,405C,01E4
2026-06-30 09:48:48,6F8E,4072,01E5
2026-06-30 09:48:49,AF5D,407D,01E4
2026-06-30 09:48:50,027E,4089,01EB
2026-06-30 09:48:51,7507,407C,01E1
2026-06-30 09:48:52,69C7,4090,01E4
2026-06-30 09:48:53,9CBB,405A,01E4
2026-06-30 09:48:54,0D7B,4073,01E4
2026-06-30 09:48:55,0628,4079,01E5
2026-06-30 09:48:56,C352,4082,01E5
2026-06-30 09:48:57,BB48,4082,01E2
2026-06-30 09:48:58,DC8D,4084,01E2
2026-06-30 09:48:59,EC64,4080,01E8
2026-06-30 09:49:00,3AD4,4084,01E9
2026-06-30 09:49:01,BC5B,4077,01E8
2026-06-30 09:49:02,0D26,407B,01E6
2026-06-30 09:49:03,AA48,4084,01E8
2026-06-30 09:49:04,5E41,407C,01E9
2026-06-30 09:49:05,DF3E,406F,01E6
2026-06-30 09:49:06,05C2,404E,01EC
2026-06-30 09:49:07,C003,4090,01EC
2026-06-30 09:49:08,960C,4086,01E5
2026-06-30 09:49:09,4B9B,4078,01E9
2026-06-30 09:49:10,7156,408A,01EE
2026-06-30 09:49:11,9CCE,4080,01E6
2026-06-30 09:49:12,769E,408A,01EA
2026-06-30 09:49:13,08BD,4081,01E8
2026-06-30 09:49:14,6322,4066,01E9
2026-06-30 09:49:15,D160,4087,01E7
2026-06-30 09:49:16,84DF,4078,01E7
2026-06-30 09:49:17,7AE3,4072,01E6
2026-06-30 09:49:18,3C95,4083,01ED
2026-06-30 09:49:19,BAD1,4080,01EA
2026-06-30 09:49:20,E010,4081,01E6
2026-06-30 09:49:21,BDA6,4096,01EB
2026-06-30 09:49:22,45F7,4090,01E7
2026-06-30 09:49:23,5D62,408D,01E8
2026-06-30 09:49:24,C446,408A,01E8
2026-06-30 09:49:25,E29C,408C,01ED
2026-06-30 09:49:26,5080,4095,01E8
2026-06-30 09:49:27,37A9,4089,01E9
2026-06-30 09:49:28,C02D,4086,01EA
2026-06-30 09:49:29,8D8A,407F,01E5
2026-06-30 09:49:30,68E6,408E,01E7
2026-06-30 09:49:31,F17E,408A,01E8
2026-06-30 09:49:32,8E54,4087,01EA
2026-06-30 09:49:33,7708,4093,01EB
2026-06-30 09:49:34,D482,4084,01EB
2026-06-30 09:49:35,7CF8,4087,01EB
2026-06-30 09:49:36,A8B5,4069,01ED
2026-06-30 09:49:37,5CB1,4081,01E9
2026-06-30 09:49:38,8496,4065,01EB
2026-06-30 09:49:39,BD02,4097,01EE
2026-06-30 09:49:40,E2EA,4081,01EC
2026-06-30 09:49:41,95DE,4086,01E9
2026-06-30 09:49:42,B23D,4062,01E9
2026-06-30 09:49:43,A5B9,4089,01E8
2026-06-30 09:49:44,2F74,407F,01F0
2026-06-30 09:49:45,86E4,4081,01ED
2026-06-30 09:49:46,D8C1,4086,01EA
2026-06-30 09:49:47,BDD3,4071,01F0
2026-06-30 09:49:48,8472,4092,01F0
2026-06-30 09:49:49,E997,4089,01EF
2026-06-30 09:49:50,B20F,4088,01EB
2026-06-30 09:49:51,8C44,4084,01EA
2026-06-30 09:49:52,9DB5,408C,01ED
2026-06-30 09:49:53,6F20,4071,01EE
2026-06-30 09:49:54,AC1B,4082,01EF
2026-06-30 09:49:55,9E93,4087,01EA
2026-06-30 09:49:56,5379,4095,01EA
2026-06-30 09:49:57,DBBC,4087,01F0
2026-06-30 09:49:58,8F75,4076,01ED
2026-06-30 09:49:59,AC2D,408B,FE0C
2026-06-30 09:50:00,F42F,4066,01F0
2026-06-30 09:50:01,268C,4090,01EF
2026-06-30 09:50:02,92C4,408A,01EE
2026-06-30 09:50:03,83C9,4082,01ED
2026-06-30 09:50:04,80CC,4090,01EF
2026-06-30 09:50:05,29B0,4085,01F0
2026-06-30 09:50:06,6C18,4083,01EE
2026-06-30 09:50:07,B932,406F,01F0
2026-06-30 09:50:08,A425,4083,01F1
2026-06-30 09:50:09,F37D,4080,01ED
2026-06-30 09:50:10,3F81,407C,01EF
2026-06-30 09:50:11,7FB9,407C,01ED
2026-06-30 09:50:12,11C4,408A,01EE
2026-06-30 09:50:13,60C5,40A1,01F1
2026-06-30 09:50:14,C2D3,4094,01F5
2026-06-30 09:50:15,B83D,408C,01ED
2026-06-30 09:50:16,EDFD,4085,01F1
2026-06-30 09:50:17,162E,4090,01F2
2026-06-30 09:50:18,AC01,4091,01F2
2026-06-30 09:50:19,1917,408D,01F3
2026-06-30 09:50:20,55B9,408C,01F3
2026-06-30 09:50:21,F212,4090,01F3
2026-06-30 09:50:22,17C0,40A3,01EF
2026-06-30 09:50:23,DA47,4097,01F4
2026-06-30 09:50:24,CF44,408A,01EF
2026-06-30 09:50:25,4C2A,4097,01F1
2026-06-30 09:50:26,2006,4080,01F4
2026-06-30 09:50:27,31EF,4099,01F5
2026-06-30 09:50:28,659B,408C,01F4
2026-06-30 09:50:29,1D25,4096,01F2
2026-06-30 09:50:30,1A66,4079,01F2
2026-06-30 09:50:31,AE9B,4092,01F4
2026-06-30 09:50:32,CC32,4099,01F3
2026-06-30 09:50:33,6C89,408C,01F3
2026-06-30 09:50:34,2BCA,4087,01F2
2026-06-30 09:50:35,0051,4084,01F4
2026-06-30 09:50:36,49FF,409E,01F4
2026-06-30 09:50:37,C8A8,4099,01F6
2026-06-30 09:50:38,AEFB,40A6,01F7
2026-06-30 09:50:39,8871,409A,01F5
2026-06-30 09:50:40,B201,4086,01F9
2026-06-30 09:50:41,FF28,408B,01F4
2026-06-30 09:50:42,E177,4090,01F4
2026-06-30 09:50:43,17CF,4099,01F8
2026-06-30 09:50:44,BD3C,408F,01F6
2026-06-30 09:50:45,1AE3,4092,01FC
2026-06-30 09:50:46,CB62,4090,01F4
2026-06-30 09:50:47,3140,40AB,01FB
2026-06-30 09:50:48,DE2D,4092,01F9
2026-06-30 09:50:49,C0FE,4093,01F9
2026-06-30 09:50:50,90E0,40A1,01F9
2026-06-30 09:50:51,C02A,4098,01FE
2026-06-30 09:50:52,C2A2,4096,01F8
2026-06-30 09:50:53,3F9E,408E,01F8
2026-06-30 09:50:54,3F5C,408C,01F8
2026-06-30 09:50:55,9C86,4099,01F5
2026-06-30 09:50:56,8951,4098,01FC
2026-06-30 09:50:57,97CF,4098,01FB
2026-06-30 09:50:58,CACA,409C,01F9
2026-06-30 09:50:59,A83F,4098,01FC
2026-06-30 09:51:00,76DA,40A1,01F6
2026-06-30 09:51:01,CC63,408C,01F7
2026-06-30 09:51:02,3831,40A0,01F7
2026-06-30 09:51:03,C439,4092,01F8
2026-06-30 09:51:04,0E15,408A,01F7
2026-06-30 09:51:05,2F44,408D,01FB
2026-06-30 09:51:06,E2C2,4098,01FD
2026-06-30 09:51:07,BB5A,409A,01FA
2026-06-30 09:51:08,8A50,40A2,01FA
2026-06-30 09:51:09,F992,40A0,01F8
2026-06-30 09:51:10,7791,4093,01FB
2026-06-30 09:51:11,ABD9,4094,01F9
2026-06-30 09:51:12,5BD4,409F,01FC
2026-06-30 09:51:13,4A49,409E,01FA
2026-06-30 09:51:14,37AD,40AA,01FA
2026-06-30 09:51:15,E27E,4091,01FA
2026-06-30 09:51:16,5ED8,409E,01FF
2026-06-30 09:51:17,DE92,40A3,01F8
2026-06-30 09:51:18,A7F0,409C,01FD
2026-06-30 09:51:19,0F81,4091,01FB
2026-06-30 09:51:20,FE59,409E,01FA
2026-06-30 09:51:21,60FF,409C,01F9
2026-06-30 09:51:22,F898,4099,01FC
2026-06-30 09:51:23,E9D4,4097,0201
2026-06-30 09:51:24,BB10,409D,01FF
2026-06-30 09:51:25,4240,40B0,01FE
2026-06-30 09:51:26,EAFF,4096,01FC
2026-06-30 09:51:27,CA3E,4096,01FC
2026-06-30 09:51:28,FF02,40A1,01FF
2026-06-30 09:51:29,49D7,40A1,01FC
2026-06-30 09:51:30,76B5,409C,01FE
2026-06-30 09:51:31,BF17,4099,01F9
2026-06-30 09:51:32,B767,4090,0205
2026-06-30 09:51:33,0200,409A,0205
2026-06-30 09:51:34,AEE6,408C,0205
2026-06-30 09:51:35,CFB2,409E,01FE
2026-06-30 09:51:36,3A87,409E,0202
2026-06-30 09:51:37,457F,40AA,0202
2026-06-30 09:51:38,B53E,40A6,01FF
2026-06-30 09:51:39,0906,4098,0200
2026-06-30 09:51:40,813D,4093,0200
2026-06-30 09:51:41,1C2D,40A0,01FA
2026-06-30 09:51:42,D486,40A3,01FC
2026-06-30 09:51:43,4822,409E,0202
2026-06-30 09:51:44,027C,40AB,0201
2026-06-30 09:51:45,1DF9,40A4,0200
2026-06-30 09:51:46,E0A9,408A,0201
2026-06-30 09:51:47,4192,4096,01FF
2026-06-30 09:51:48,CE35,409D,0200
2026-06-30 09:51:49,BCF0,409F,0201
2026-06-30 09:51:50,66A1,409D,01FE
2026-06-30 09:51:51,3C00,461C,01FF
2026-06-30 09:51:52,9F7E,40A5,0202
2026-06-30 09:51:53,150E,4099,0204
2026-06-30 09:51:54,0620,4095,0200
2026-06-30 09:51:55,B5C8,40A5,0201
2026-06-30 09:51:56,FB8E,409E,01FE
2026-06-30 09:51:57,93CA,40AE,01FF
2026-06-30 09:51:58,82B4,40A0,0202
2026-06-30 09:51:59,4CA4,40A4,0203
2026-06-30 09:52:00,792B,40A4,0202
2026-06-30 09:52:01,3D87,4092,0208
2026-06-30 09:52:02,5D39,409D,0204
2026-06-30 09:52:03,9060,40A1,0202
2026-06-30 09:52:04,D882,409A,0202
2026-06-30 09:52:05,10C0,40AB,0206
2026-06-30 09:52:06,52CE,40A1,0205
2026-06-30 09:52:07,271D,40A0,0203
2026-06-30 09:52:08,69BD,40AA,0207
2026-06-30 09:52:09,CE6D,40AB,0203
2026-06-30 09:52:10,D180,4091,0207
2026-06-30 09:52:11,9283,40AB,0204
2026-06-30 09:52:12,2B45,40B6,0205
2026-06-30 09:52:13,61B4,409C,0204
2026-06-30 09:52:14,C551,40A0,0207
2026-06-30 09:52:15,B8AA,40A8,0205
2026-06-30 09:52:16,6662,40BE,0206
2026-06-30 09:52:17,819F,40AB,0206
2026-06-30 09:52:18,9721,40B4,0205
2026-06-30 09:52:19,2764,40A6,0206
2026-06-30 09:52:20,7DCC,40A6,0209
2026-06-30 09:52:21,2901,40AD,0206
2026-06-30 09:52:22,DA55,40B1,0204
2026-06-30 09:52:23,E580,40B5,0207
2026-06-30 09:52:24,633A,40AC,0204
2026-06-30 09:52:25,72F9,40B8,0203
2026-06-30 09:52:26,9F16,40A3,0203
2026-06-30 09:52:27,E167,40BC,020A
2026-06-30 09:52:28,D532,40B0,020B
2026-06-30 09:52:29,6891,40AB,020A
2026-06-30 09:52:30,8899,40B7,0208
2026-06-30 09:52:31,1716,40A0,0204
2026-06-30 09:52:32,2B32,40A9,0209
2026-06-30 09:52:33,8825,40A5,0208
2026-06-30 09:52:34,C38A,40A8,0209
2026-06-30 09:52:35,47F1,40A6,0207
2026-06-30 09:52:36,A050,4097,020B
2026-06-30 09:52:37,B3BB,40A9,0208
2026-06-30 09:52:38,E404,40B2,0208
2026-06-30 09:52:39,ED9D,40A5,020D
2026-06-30 09:52:40,CDDB,40A5,020A
2026-06-30 09:52:41,4392,40AC,020D
2026-06-30 09:52:42,ECB7,40AC,020C
2026-06-30 09:52:43,06FF,40AA,020D
2026-06-30 09:52:44,FDC0,40AD,0208
2026-06-30 09:52:45,24E0,40AE,0207
2026-06-30 09:52:46,0647,40B9,020D
2026-06-30 09:52:47,3A6C,40B1,0209
2026-06-30 09:52:48,95B1,40A9,020C
2026-06-30 09:52:49,B28C,40B7,0211
2026-06-30 09:52:50,6C30,40BF,020F
2026-06-30 09:52:51,6CBA,40AF,0211
2026-06-30 09:52:52,20FA,40A5,020C
2026-06-30 09:52:53,530A,40B5,020A
2026-06-30 09:52:54,4D7B,40A2,020D
2026-06-30 09:52:55,4366,40A8,0210
2026-06-30 09:52:56,DE33,40AE,020D
2026-06-30 09:52:57,7577,40AD,020C
2026-06-30 09:52:58,79BB,40B3,020C
2026-06-30 09:52:59,738F,40B9,0212
2026-06-30 09:53:00,131C,40BD,020C
2026-06-30 09:53:01,C4FA,40B0,0214
2026-06-30 09:53:02,77A0,40C0,020E
2026-06-30 09:53:03,69E5,40B8,0210
2026-06-30 09:53:04,B5DE,40B9,0210
2026-06-30 09:53:05,1915,40B8,020E
2026-06-30 09:53:06,2F13,40AF,0211
2026-06-30 09:53:07,1031,40B0,0211
2026-06-30 09:53:08,ADB2,40BE,0212
2026-06-30 09:53:09,F989,40B2,020D
2026-06-30 09:53:10,ECD9,40BC,020E
2026-06-30 09:53:11,44B8,40C7,0212
2026-06-30 09:53:12,0F25,40B4,0211
2026-06-30 09:53:13,4F8A,40C0,020E
2026-06-30 09:53:14,9F83,40B5,020D
2026-06-30 09:53:15,5A8B,40B1,0215
2026-06-30 09:53:16,6982,40C3,0214
2026-06-30 09:53:17,C611,40B3,0215
2026-06-30 09:53:18,BD76,40B8,0213
2026-06-30 09:53:19,341A,40B5,0216
2026-06-30 09:53:20,C3A8,40BD,0214
2026-06-30 09:53:21,C02E,40BE,0211
2026-06-30 09:53:22,7B41,40C1,0212
2026-06-30 09:53:23,4CDB,40C3,0213
